time,power,temp,humidity,light,CO2,dust
"2015-08-03 21:15:01",0.528,32,38,8,1010,15.09
"2015-08-03 21:15:31",0.594,32,38,7,1007,6.17
"2015-08-03 21:16:01",0.528,32,38,8,1007,11.67
"2015-08-03 21:16:31",0.594,32,38,7,1005,11.18
"2015-08-03 21:17:02",0.594,32,38,8,1005,13.86
"2015-08-03 21:17:32",0.528,32,38,8,1007,9.31
"2015-08-03 21:18:02",0.638,32,38,8,1005,13.33
"2015-08-03 21:18:32",0.484,32,38,8,1005,12.24
"2015-08-03 21:19:02",0.528,32,38,7,1007,19.93
"2015-08-03 21:19:32",0.55,32,38,8,1005,9.59
"2015-08-03 21:20:02",0.484,32,38,8,1007,24.8
"2015-08-03 21:20:32",0.528,32,38,7,1007,30.23
"2015-08-03 21:21:02",0.594,32,38,7,1010,15.66
"2015-08-03 21:21:33",0.572,32,39,8,1017,12.84
"2015-08-03 21:22:03",0.55,32,39,7,1010,6.8
"2015-08-03 21:22:33",0.484,32,39,8,1012,7.58
"2015-08-03 21:23:03",0.594,32,39,10,1007,10.51
"2015-08-03 21:23:33",0.528,32,39,10,1010,12.66
"2015-08-03 21:24:03",0.55,32,39,10,1012,5.32
"2015-08-03 21:24:33",0.55,32,39,10,1012,16.33
"2015-08-03 21:25:03",0.55,32,38,10,1014,12.13
"2015-08-03 21:25:33",0.484,32,38,10,1014,18.8
"2015-08-03 21:26:04",0.506,32,38,10,1010,9.13
"2015-08-03 21:26:34",0.594,32,38,10,1012,11.99
"2015-08-03 21:27:04",0.528,32,38,10,1017,30.72
"2015-08-03 21:27:34",0.528,32,38,10,1007,19.65
"2015-08-03 21:28:04",0.572,32,38,9,1005,11.92
"2015-08-03 21:28:34",0.572,32,38,10,1007,13.58
"2015-08-03 21:29:04",0.572,32,38,9,1005,18.27
"2015-08-03 21:29:34",0.462,32,38,10,1007,17.49
"2015-08-03 21:30:04",0.572,32,38,10,1007,9.66
"2015-08-03 21:30:35",0.484,32,38,10,1007,11.43
"2015-08-03 21:31:05",0.484,32,38,0,1010,10.12
"2015-08-03 21:31:35",0.506,32,38,0,1007,25.47
"2015-08-03 21:32:05",0.506,32,38,0,1007,22.33
"2015-08-03 21:32:35",0.594,32,38,0,1010,12.17
"2015-08-03 21:33:05",0.484,32,38,0,1010,7.86
"2015-08-03 21:33:35",0.484,32,38,0,1010,18.98
"2015-08-03 21:34:05",0.572,32,38,0,1010,23.03
"2015-08-03 21:34:35",0.594,32,38,0,1010,11.57
"2015-08-03 21:35:06",0.572,32,38,0,1012,10.4
"2015-08-03 21:35:36",0.55,32,38,0,1012,14.67
"2015-08-03 21:36:06",0.484,32,38,0,1012,16.96
"2015-08-03 21:36:36",0.506,32,38,0,1012,3.38
"2015-08-03 21:37:06",0.55,32,38,0,1010,13.3
"2015-08-03 21:37:36",0.594,32,38,0,1010,6.98
"2015-08-03 21:38:06",0.484,31,38,0,1010,17.32
"2015-08-03 21:38:36",0.572,31,38,0,1010,15.91
"2015-08-03 21:39:06",0.484,31,38,0,1007,10.4
"2015-08-03 21:39:37",0.528,31,38,0,1007,12.17
"2015-08-03 21:40:07",0.572,31,38,0,1017,3.7
"2015-08-03 21:40:37",0.462,31,38,0,1007,14.18
"2015-08-03 21:41:07",0.528,31,38,0,1007,14.35
"2015-08-03 21:41:37",0.484,31,38,0,1010,13.44
"2015-08-03 21:42:07",0.528,31,38,0,1010,13.79
"2015-08-03 21:42:37",0.462,31,38,0,1005,8.57
"2015-08-03 21:43:07",0.484,31,38,0,1007,14.88
"2015-08-03 21:43:38",0.528,32,38,0,1007,16.75
"2015-08-03 21:44:08",0.572,31,38,0,1007,16.26
"2015-08-03 21:44:38",0.506,31,38,0,1007,10.9
"2015-08-03 21:45:08",0.484,31,38,0,1007,11.74
"2015-08-03 21:45:38",0.55,31,38,0,1007,12.45
"2015-08-03 21:46:08",0.572,31,38,0,1007,17.49
"2015-08-03 21:46:38",0.528,31,38,0,1010,21.06
"2015-08-03 21:47:08",0.506,31,38,0,1010,10.01
"2015-08-03 21:47:38",0.528,31,38,0,1010,11.99
"2015-08-03 21:48:09",0.572,31,38,0,1014,24.48
"2015-08-03 21:48:39",0.462,31,38,0,1012,14.71
"2015-08-03 21:49:09",0.572,31,38,0,1017,20.74
"2015-08-03 21:49:39",0.572,31,38,0,1017,15.73
"2015-08-03 21:50:09",0.506,31,39,0,1019,18.38
"2015-08-03 21:50:39",0.484,31,39,0,1019,33.48
"2015-08-03 21:51:09",0.484,31,39,0,1022,29.67
"2015-08-03 21:51:39",0.484,31,38,0,1024,24.51
"2015-08-03 21:52:09",0.462,31,38,0,1024,20.85
"2015-08-03 21:52:40",0.55,31,38,0,1019,9.41
"2015-08-03 21:53:10",0.55,31,38,0,1019,7.26
"2015-08-03 21:53:40",0.528,31,38,0,1017,25.11
"2015-08-03 21:54:10",0.55,31,38,0,1017,38.7
"2015-08-03 21:54:40",0.462,31,38,0,1019,26.53
"2015-08-03 21:55:10",0.484,31,38,0,1017,13.15
"2015-08-03 21:55:40",0.506,31,38,0,1019,8.32
"2015-08-03 21:56:10",0.528,31,38,0,1019,14.64
"2015-08-03 21:56:40",0.572,31,38,0,1014,12.27
"2015-08-03 21:57:11",0.572,31,38,0,1012,10.9
"2015-08-03 21:57:41",0.506,31,38,0,1012,14.78
"2015-08-03 21:58:11",0.572,31,38,0,1010,14.67
"2015-08-03 21:58:41",0.572,31,38,0,1012,12.7
"2015-08-03 21:59:11",0.484,31,38,0,1007,20.7
"2015-08-03 21:59:41",0.506,31,38,0,1012,12.45
"2015-08-03 22:00:11",0.55,31,38,0,1010,29.21
"2015-08-03 22:00:41",0.572,31,38,0,1012,13.79
"2015-08-03 22:01:11",0.506,31,38,0,1012,16.58
"2015-08-03 22:01:42",0.484,31,38,0,1010,14.81
"2015-08-03 22:02:12",0.528,31,38,0,1012,20.92
"2015-08-03 22:02:42",0.484,31,38,0,1010,21.9
"2015-08-03 22:03:12",0.572,31,38,0,1012,15.77
"2015-08-03 22:03:42",0.462,31,38,0,1012,12.1
"2015-08-03 22:04:12",0.506,31,38,0,1012,11.71
"2015-08-03 22:04:42",0.462,31,38,0,1012,8.82
"2015-08-03 22:05:12",0.462,31,38,0,1012,10.23
"2015-08-03 22:05:42",0.572,31,38,0,1012,12.77
"2015-08-03 22:06:13",0.484,31,38,0,1012,13.97
"2015-08-03 22:06:43",0.484,31,38,0,1014,24.66
"2015-08-03 22:07:13",0.572,31,38,0,1014,15.06
"2015-08-03 22:07:43",0.572,31,38,0,1012,11.92
"2015-08-03 22:08:13",0.506,31,38,0,1014,10.86
"2015-08-03 22:08:43",0.572,31,38,0,1017,20.7
"2015-08-03 22:09:13",0.572,31,38,0,1022,20.14
"2015-08-03 22:09:43",0.484,31,38,0,1027,18.98
"2015-08-03 22:10:13",0.572,31,38,0,1024,23.32
"2015-08-03 22:10:44",0.506,31,38,0,1027,11.32
"2015-08-03 22:11:14",0.572,31,38,0,1027,23.42
"2015-08-03 22:11:44",0.528,31,38,0,1022,18.06
"2015-08-03 22:12:14",0.528,31,38,0,1019,18.66
"2015-08-03 22:12:44",0.594,31,38,0,1022,14.74
"2015-08-03 22:13:14",0.594,31,38,0,1022,10.09
"2015-08-03 22:13:44",0.594,31,38,0,1022,8.04
"2015-08-03 22:14:14",0.594,31,38,0,1024,6.87
"2015-08-03 22:14:44",0.528,31,38,0,1024,14.92
"2015-08-03 22:15:15",0.594,31,38,0,1024,9.73
"2015-08-03 22:15:45",0.462,31,38,0,1024,10.12
"2015-08-03 22:16:15",0.572,31,38,0,1024,16.08
"2015-08-03 22:16:45",0.572,31,38,0,1022,14.28
"2015-08-03 22:17:15",0.594,31,38,0,1022,25.71
"2015-08-03 22:17:45",0.55,31,38,0,1022,15.17
"2015-08-03 22:18:15",0.506,31,38,0,1029,17.53
"2015-08-03 22:18:45",0.572,31,38,0,1012,16.82
"2015-08-03 22:19:15",0.572,31,38,0,1024,12.06
"2015-08-03 22:19:46",0.572,31,38,0,1024,8.43
"2015-08-03 22:20:16",0.55,31,38,0,1019,9.59
"2015-08-03 22:20:46",0.572,31,38,0,1019,7.76
"2015-08-03 22:21:16",0.572,31,38,0,1022,6.1
"2015-08-03 22:21:46",0.572,31,38,0,1022,12.91
"2015-08-03 22:22:16",0.528,31,38,0,1019,9.52
"2015-08-03 22:22:46",0.572,31,38,0,1019,10.33
"2015-08-03 22:23:16",0.572,31,38,0,1022,10.65
"2015-08-03 22:23:46",0.484,31,38,0,1019,9.03
"2015-08-03 22:24:17",0.484,31,38,0,1022,8.82
"2015-08-03 22:24:47",0.572,31,38,0,1019,12.17
"2015-08-03 22:25:17",0.594,31,38,0,1019,9.24
"2015-08-03 22:25:47",0.506,31,38,0,1019,17.14
"2015-08-03 22:26:17",0.594,31,38,0,1019,11.6
"2015-08-03 22:26:47",0.506,31,38,0,1019,7.05
"2015-08-03 22:27:17",0.484,31,38,0,1017,18.13
"2015-08-03 22:27:47",0.55,31,38,0,1017,19.19
"2015-08-03 22:28:17",0.506,31,38,0,1017,6.03
"2015-08-03 22:28:48",0.484,31,38,0,1014,13.97
"2015-08-03 22:29:18",0.55,31,38,0,1017,9.8
"2015-08-03 22:29:48",0.55,31,38,0,1017,9.7
"2015-08-03 22:30:18",0.484,31,38,0,1012,25.43
"2015-08-03 22:30:48",0.594,31,38,0,1014,8.71
"2015-08-03 22:31:18",0.594,31,38,0,1014,18.06
"2015-08-03 22:31:48",0.484,31,38,0,1017,17.56
"2015-08-03 22:32:18",0.484,31,38,0,1017,13.93
"2015-08-03 22:32:48",0.462,31,38,0,1017,11.25
"2015-08-03 22:33:19",0.572,31,38,0,1017,7.26
"2015-08-03 22:33:49",0.594,31,38,0,1014,5.96
"2015-08-03 22:34:19",0.572,31,38,0,1017,11.71
"2015-08-03 22:34:49",0.55,31,38,0,1017,17.81
"2015-08-03 22:35:19",0.572,31,38,0,1019,20.53
"2015-08-03 22:35:49",0.594,31,38,0,1017,7.58
"2015-08-03 22:36:19",0.528,31,38,0,1014,8.18
"2015-08-03 22:36:49",0.462,31,38,0,1017,13.68
"2015-08-03 22:37:19",0.484,31,38,0,1017,6.03
"2015-08-03 22:37:50",0.528,31,38,0,1014,3.59
"2015-08-03 22:38:20",0.484,31,38,0,1017,16.47
"2015-08-03 22:38:50",0.572,31,38,0,1017,9.27
"2015-08-03 22:39:20",0.572,31,38,0,1017,14.14
"2015-08-03 22:39:50",0.506,31,38,0,1014,8.71
"2015-08-03 22:40:20",0.484,31,38,0,1012,8.04
"2015-08-03 22:40:50",0.484,31,38,0,1014,17.95
"2015-08-03 22:41:20",0.594,31,37,0,1014,20.81
"2015-08-03 22:41:50",0.506,31,37,0,1014,12.06
"2015-08-03 22:42:21",0.594,31,37,0,1010,15.13
"2015-08-03 22:42:51",0.814,31,37,0,1012,19.4
"2015-08-03 22:43:21",0.792,31,37,0,1010,23.14
"2015-08-03 22:43:51",0.836,31,37,0,1010,10.51
"2015-08-03 22:44:21",0.836,31,37,9,1010,18.76
"2015-08-03 22:44:51",0.88,31,37,10,1017,21.27
"2015-08-03 22:45:21",0.616,31,37,9,1010,14.07
"2015-08-03 22:45:51",0.88,31,37,9,1010,13.47
"2015-08-03 22:46:21",0.902,31,37,9,1014,9.49
"2015-08-03 22:46:52",0.77,31,37,9,1014,9.24
"2015-08-03 22:47:22",0.616,31,37,9,1014,12.73
"2015-08-03 22:47:52",0.902,31,37,9,1012,9.73
"2015-08-03 22:48:22",0.814,31,37,0,1012,12.87
"2015-08-03 22:48:52",0.594,31,37,0,1010,12.06
"2015-08-03 22:49:22",0.55,31,37,0,1012,18.8
"2015-08-03 22:49:52",0.814,31,38,0,1014,17.39
"2015-08-03 22:50:22",0.77,31,37,0,1014,21.16
"2015-08-03 22:50:52",0.462,31,37,0,1014,10.54
"2015-08-03 22:51:23",0.506,31,38,0,1014,17.74
"2015-08-03 22:51:53",0.528,31,38,0,1014,17.18
"2015-08-03 22:52:23",0.528,31,38,0,1014,16.68
"2015-08-03 22:52:53",0.462,31,38,0,1014,18.27
"2015-08-03 22:53:23",0.506,31,38,0,1017,18.66
"2015-08-03 22:53:53",0.484,31,38,0,1017,21.66
"2015-08-03 22:54:23",0.506,31,38,0,1014,14.57
"2015-08-03 22:54:53",0.462,31,37,0,1017,14.5
"2015-08-03 22:55:23",0.528,31,37,0,1014,13.82
"2015-08-03 22:55:54",0.484,31,37,0,1017,9.84
"2015-08-03 22:56:24",0.506,31,37,0,1014,17.95
"2015-08-03 22:56:54",0.572,31,37,0,1017,13.08
"2015-08-03 22:57:24",0.462,31,37,0,1017,5.92
"2015-08-03 22:57:54",0.484,31,37,0,1014,11.5
"2015-08-03 22:58:24",0,31,38,0,1014,16.15
"2015-08-03 22:58:54",0,31,38,0,1017,17.14
"2015-08-03 22:59:24",0,31,38,0,1014,15.2
"2015-08-03 22:59:54",0,31,38,0,1014,11.64
"2015-08-03 23:00:25",0,31,38,0,1019,9.27
"2015-08-03 23:00:55",0,31,38,0,1019,6.49
"2015-08-03 23:01:25",0,31,38,0,1024,20.25
"2015-08-03 23:01:55",0,31,38,0,1024,16.47
"2015-08-03 23:02:25",0,31,38,0,1024,8.67
"2015-08-03 23:02:55",0,31,38,0,1027,9.66
"2015-08-03 23:03:25",0,31,38,0,1027,4.72
"2015-08-03 23:03:55",0,31,38,0,1029,15.59
"2015-08-03 23:04:25",0,31,38,0,1027,14.11
"2015-08-03 23:04:56",0,31,38,0,1029,13.86
"2015-08-03 23:05:26",0,31,38,0,1032,15.69
"2015-08-03 23:05:56",0,31,38,0,1032,21.69
"2015-08-03 23:06:26",0,31,39,0,1037,15.94
"2015-08-03 23:06:56",0,31,39,0,1043,20.46
"2015-08-03 23:07:26",0,31,39,0,1037,12.06
"2015-08-03 23:07:56",0,31,39,0,1033,13.4
"2015-08-03 23:08:26",0,31,39,0,1049,19.61
"2015-08-03 23:08:57",0,31,39,0,1043,17.07
"2015-08-03 23:09:27",0,31,39,0,1043,14.25
"2015-08-03 23:09:57",0,31,39,0,1043,12.17
"2015-08-03 23:10:27",0,31,39,0,1049,17.18
"2015-08-03 23:10:57",0,31,39,0,1043,8.07
"2015-08-03 23:11:27",0,31,39,0,1049,9.27
"2015-08-03 23:11:57",0,31,39,0,1049,8.85
"2015-08-03 23:12:27",0,31,39,0,1049,18.52
"2015-08-03 23:12:57",0,31,39,0,1037,18.16
"2015-08-03 23:13:28",0,31,39,0,1033,16.12
"2015-08-03 23:13:58",0,31,39,0,1043,4.37
"2015-08-03 23:14:28",0,31,39,0,1037,8.39
"2015-08-03 23:14:58",0,31,39,0,1043,17.49
"2015-08-03 23:15:28",0,31,39,0,1043,25.68
"2015-08-03 23:15:58",0,31,39,0,1032,15.38
"2015-08-03 23:16:28",0,31,39,0,1032,23.07
"2015-08-03 23:16:58",0,31,38,0,1037,15.94
"2015-08-03 23:17:28",0,31,38,0,1032,8.22
"2015-08-03 23:17:59",0,32,38,0,1032,11.88
"2015-08-03 23:18:29",0,32,38,0,1037,22.08
"2015-08-03 23:18:59",0,32,38,0,1037,25.08
"2015-08-03 23:19:29",0,31,38,0,1032,10.68
"2015-08-03 23:19:59",0,32,38,0,1037,6.38
"2015-08-03 23:20:29",0,32,38,0,1037,14.74
"2015-08-03 23:20:59",0,32,38,0,1032,6.91
"2015-08-03 23:21:29",0,32,38,0,1029,11.85
"2015-08-03 23:21:59",0,32,38,0,1032,12.34
"2015-08-03 23:22:30",0,32,38,0,1022,14.21
"2015-08-03 23:23:00",0,32,38,0,1032,8.78
"2015-08-03 23:23:30",0,32,38,0,1037,7.47
"2015-08-03 23:24:00",0,32,38,0,1037,7.16
"2015-08-03 23:24:30",0,32,38,0,1037,15.06
"2015-08-03 23:25:00",0,31,39,0,1037,10.47
"2015-08-03 23:25:30",0,31,39,0,1032,10.68
"2015-08-03 23:26:00",0,31,39,0,1032,8.67
"2015-08-03 23:26:30",0,31,38,0,1037,13.26
"2015-08-03 23:27:01",0,32,38,0,1032,20.77
"2015-08-03 23:27:31",0,32,39,0,1043,13.61
"2015-08-03 23:28:01",0,32,39,0,1037,21.27
"2015-08-03 23:28:31",0,32,39,0,1037,9.98
"2015-08-03 23:29:01",0,32,39,0,1037,15.27
"2015-08-03 23:29:31",0,32,39,0,1037,10.01
"2015-08-03 23:30:01",0,32,38,0,1037,3.45
"2015-08-03 23:30:31",0,32,38,0,1032,5.08
"2015-08-03 23:31:01",0,32,38,0,1037,6.2
"2015-08-03 23:31:32",0,32,38,0,1037,10.51
"2015-08-03 23:32:02",0,32,38,0,1032,15.41
"2015-08-03 23:32:32",0,32,38,0,1037,5.36
"2015-08-03 23:33:02",0,32,38,0,1029,13.75
"2015-08-03 23:33:32",0,32,38,0,1037,8.29
"2015-08-03 23:34:02",0,32,38,0,1037,9.73
"2015-08-03 23:34:32",0,32,38,0,1032,10.37
"2015-08-03 23:35:02",0,32,38,0,1032,19.01
"2015-08-03 23:35:32",0,32,38,0,1037,11.85
"2015-08-03 23:36:03",0,32,39,0,1037,16.36
"2015-08-03 23:36:33",0,31,38,0,1037,15.73
"2015-08-03 23:37:03",0,31,38,0,1029,20.95
"2015-08-03 23:37:33",0,31,38,0,1037,17.78
"2015-08-03 23:38:03",0,31,38,0,1037,14.92
"2015-08-03 23:38:33",0,31,38,0,1037,20.18
"2015-08-03 23:39:03",0,31,38,0,1032,13.33
"2015-08-03 23:39:33",0,31,38,0,1037,13.33
"2015-08-03 23:40:03",0,31,39,0,1037,9.59
"2015-08-03 23:40:34",0,31,39,0,1032,1.44
"2015-08-03 23:41:04",0,31,39,0,1043,10.51
"2015-08-03 23:41:34",0,31,39,0,1037,6.77
"2015-08-03 23:42:04",0,31,39,0,1037,11.95
"2015-08-03 23:42:34",0,31,39,0,1037,8.71
"2015-08-03 23:43:04",0,31,39,0,1032,5.5
"2015-08-03 23:43:34",0,31,39,0,1037,8.46
"2015-08-03 23:44:04",0,32,39,0,1037,26.88
"2015-08-03 23:44:34",0,32,38,0,1032,23.17
"2015-08-03 23:45:05",0,32,38,0,1029,12.48
"2015-08-03 23:45:35",0,32,38,0,1029,12.2
"2015-08-03 23:46:05",0,32,39,0,1032,16.72
"2015-08-03 23:46:35",0,32,39,0,1037,20.77
"2015-08-03 23:47:05",0,32,39,0,1037,14.64
"2015-08-03 23:47:35",0,32,39,0,1032,7.51
"2015-08-03 23:48:05",0,32,39,0,1037,13.3
"2015-08-03 23:48:35",0,32,39,0,1037,10.3
"2015-08-03 23:49:05",0,32,39,0,1032,11.57
"2015-08-03 23:49:36",0,32,38,0,1032,14.81
"2015-08-03 23:50:06",0,32,38,0,1032,14.92
"2015-08-03 23:50:36",0,32,38,0,1029,12.73
"2015-08-03 23:51:06",0,32,38,0,1029,7.86
"2015-08-03 23:51:36",0,32,39,0,1029,9.87
"2015-08-03 23:52:06",0,32,38,0,1032,16.15
"2015-08-03 23:52:36",0,32,38,0,1027,15.84
"2015-08-03 23:53:06",0,32,38,0,1039,15.69
"2015-08-03 23:53:36",0,32,38,0,1037,18.06
"2015-08-03 23:54:07",0,32,38,0,1039,8.36
"2015-08-03 23:54:37",0,32,38,0,1029,17.81
"2015-08-03 23:55:07",0,32,38,0,1029,25.11
"2015-08-03 23:55:37",0,32,38,0,1029,15.24
"2015-08-03 23:56:07",0,32,38,0,1027,22.08
"2015-08-03 23:56:37",0,32,38,0,1029,15.91
"2015-08-03 23:57:07",0,32,38,0,1027,5.32
"2015-08-03 23:57:37",0,32,38,0,1029,13.97
"2015-08-03 23:58:07",0,32,38,0,1029,4.55
"2015-08-03 23:58:38",0,32,38,0,1032,12.31
"2015-08-03 23:59:08",0,32,38,0,1029,14.35
"2015-08-03 23:59:38",0,32,38,0,1029,10.86
"2015-08-04 00:00:08",0,32,38,0,1027,11.04
"2015-08-04 00:00:38",0,32,38,0,1027,17.88
"2015-08-04 00:01:08",0,32,38,0,1029,13.79
"2015-08-04 00:01:38",0,32,38,0,1027,9.1
"2015-08-04 00:02:08",0,32,38,0,1039,18.94
"2015-08-04 00:02:39",0,32,38,0,1029,17.67
"2015-08-04 00:03:09",0,32,38,0,1027,22.5
"2015-08-04 00:03:39",0,32,38,0,1029,14.74
"2015-08-04 00:04:09",0,32,38,0,1029,16.4
"2015-08-04 00:04:39",0,32,38,0,1032,7.12
"2015-08-04 00:05:09",0,32,38,0,1037,14.53
"2015-08-04 00:05:39",0,32,38,0,1029,7.47
"2015-08-04 00:06:09",0,32,38,0,1029,14.74
"2015-08-04 00:06:39",0,32,38,0,1032,16.47
"2015-08-04 00:07:10",0,32,39,0,1032,11.14
"2015-08-04 00:07:40",0,32,38,0,1037,18.13
"2015-08-04 00:08:10",0,32,39,0,1037,13.33
"2015-08-04 00:08:40",0,32,39,0,1037,6.27
"2015-08-04 00:09:10",0,32,39,0,1043,8.39
"2015-08-04 00:09:40",0,32,39,0,1037,6.87
"2015-08-04 00:10:10",0,32,39,0,1049,8.57
"2015-08-04 00:10:40",0,32,39,0,1047,15.09
"2015-08-04 00:11:10",0,32,39,0,1037,19.26
"2015-08-04 00:11:41",0,32,39,0,1037,15.24
"2015-08-04 00:12:11",0,32,38,0,1032,20.03
"2015-08-04 00:12:41",0,32,38,0,1037,23.63
"2015-08-04 00:13:11",0,32,39,0,1032,16.36
"2015-08-04 00:13:41",0,32,38,0,1037,12.41
"2015-08-04 00:14:11",0,32,38,0,1032,4.65
"2015-08-04 00:14:41",0,32,38,0,1037,12.73
"2015-08-04 00:15:11",0,32,38,0,1037,14.35
"2015-08-04 00:15:41",0,32,38,0,1037,14.74
"2015-08-04 00:16:12",0,32,38,0,1037,7.26
"2015-08-04 00:16:42",0,32,38,0,1032,10.47
"2015-08-04 00:17:12",0,32,38,0,1037,13.12
"2015-08-04 00:17:42",0,32,39,0,1037,11.11
"2015-08-04 00:18:12",0,32,38,0,1037,10.05
"2015-08-04 00:18:42",0,32,38,0,1032,7.05
"2015-08-04 00:19:12",0,32,38,0,1032,8.82
"2015-08-04 00:19:42",0,32,38,0,1037,14.46
"2015-08-04 00:20:12",0,32,38,0,1037,12.34
"2015-08-04 00:20:43",0,32,38,0,1032,5.25
"2015-08-04 00:21:13",0,32,38,0,1032,14.74
"2015-08-04 00:21:43",0,32,38,0,1032,14.07
"2015-08-04 00:22:13",0,32,38,0,1032,16.26
"2015-08-04 00:22:43",0,32,38,0,1022,20
"2015-08-04 00:23:13",0,32,38,0,1032,21.13
"2015-08-04 00:23:43",0,32,38,0,1029,15.52
"2015-08-04 00:24:13",0,32,38,0,1032,10.19
"2015-08-04 00:24:43",0,32,38,0,1037,21.8
"2015-08-04 00:25:14",0,32,38,0,1032,19.08
"2015-08-04 00:25:44",0,32,38,0,1032,23.81
"2015-08-04 00:26:14",0,32,38,0,1032,18.13
"2015-08-04 00:26:44",0,32,38,0,1032,18.38
"2015-08-04 00:27:14",0,32,38,0,1037,11
"2015-08-04 00:27:44",0,32,38,0,1029,11.21
"2015-08-04 00:28:14",0,32,38,0,1032,12.13
"2015-08-04 00:28:44",0,32,38,0,1037,8.43
"2015-08-04 00:29:14",0,32,38,0,1037,3.91
"2015-08-04 00:29:45",0,32,38,0,1037,4.51
"2015-08-04 00:30:15",0,32,38,0,1032,11.67
"2015-08-04 00:30:45",0,32,38,0,1032,7.12
"2015-08-04 00:31:15",0,32,38,0,1032,7.62
"2015-08-04 00:31:45",0,32,38,0,1037,7.47
"2015-08-04 00:32:15",0,32,38,0,1037,11.36
"2015-08-04 00:32:45",0,32,38,0,1029,16.89
"2015-08-04 00:33:15",0,32,38,0,1037,9.94
"2015-08-04 00:33:45",0,32,39,0,1037,6.8
"2015-08-04 00:34:16",0,32,38,0,1032,9.63
"2015-08-04 00:34:46",0,32,38,0,1032,20.21
"2015-08-04 00:35:16",0,32,38,0,1037,11.6
"2015-08-04 00:35:46",0,32,38,0,1032,11.95
"2015-08-04 00:36:16",0,32,38,0,1037,14
"2015-08-04 00:36:46",0,32,38,0,1037,21.73
"2015-08-04 00:37:16",0,32,38,0,1037,25.61
"2015-08-04 00:37:46",0,32,38,0,1037,9.52
"2015-08-04 00:38:16",0,32,38,0,1037,7.86
"2015-08-04 00:38:47",0,32,38,0,1037,12.38
"2015-08-04 00:39:17",0,32,38,0,1037,6.56
"2015-08-04 00:39:47",0,32,38,0,1037,17.21
"2015-08-04 00:40:17",0,32,38,0,1032,23.84
"2015-08-04 00:40:47",0,32,38,0,1037,11.36
"2015-08-04 00:41:17",0,32,38,0,1032,15.27
"2015-08-04 00:41:47",0,32,38,0,1037,10.09
"2015-08-04 00:42:17",0,32,38,0,1037,15.84
"2015-08-04 00:42:47",0,32,38,0,1037,14.81
"2015-08-04 00:43:18",0,32,38,0,1037,12.8
"2015-08-04 00:43:48",0,32,38,0,1037,5.78
"2015-08-04 00:44:18",0,32,38,0,1037,16.58
"2015-08-04 00:44:48",0,32,38,0,1037,11.25
"2015-08-04 00:45:18",0,32,38,0,1037,4.83
"2015-08-04 00:45:48",0,32,38,0,1032,16.86
"2015-08-04 00:46:18",0,32,38,0,1037,17.32
"2015-08-04 00:46:48",0,32,38,0,1033,12.31
"2015-08-04 00:47:18",0,32,39,0,1033,17.67
"2015-08-04 00:47:49",0,32,39,0,1043,13.12
"2015-08-04 00:48:19",0,32,39,0,1043,7.4
"2015-08-04 00:48:49",0,32,39,0,1043,18.69
"2015-08-04 00:49:19",0,32,38,0,1043,16.26
"2015-08-04 00:49:49",0,31,39,0,1043,17.49
"2015-08-04 00:50:19",0,32,39,0,1032,19.19
"2015-08-04 00:50:49",0,32,39,0,1043,18.2
"2015-08-04 00:51:19",0,31,38,0,1047,17
"2015-08-04 00:51:49",0,32,39,0,1043,5.96
"2015-08-04 00:52:20",0,32,39,0,1037,16.08
"2015-08-04 00:52:50",0,32,39,0,1043,21.94
"2015-08-04 00:53:20",0,32,39,0,1043,14.07
"2015-08-04 00:53:50",0,32,39,0,1049,9.77
"2015-08-04 00:54:20",0,32,39,0,1043,9.94
"2015-08-04 00:54:50",0,32,39,0,1043,16.22
"2015-08-04 00:55:20",0,32,39,0,1049,7.09
"2015-08-04 00:55:50",0,32,39,0,1049,6.8
"2015-08-04 00:56:20",0,32,39,0,1049,13.65
"2015-08-04 00:56:51",0,32,39,0,1043,12.45
"2015-08-04 00:57:21",0,32,38,0,1049,7.51
"2015-08-04 00:57:51",0,32,38,0,1037,16.72
"2015-08-04 00:58:21",0,32,38,0,1037,11.71
"2015-08-04 00:58:51",0,32,39,0,1043,13.12
"2015-08-04 00:59:21",0,32,39,0,1049,20.67
"2015-08-04 00:59:51",0,32,39,0,1043,16.4
"2015-08-04 01:00:21",0,32,39,0,1037,12.98
"2015-08-04 01:00:51",0,32,39,0,1043,10.51
"2015-08-04 01:01:22",0,32,38,0,1037,13.44
"2015-08-04 01:01:52",0,32,38,0,1043,12.87
"2015-08-04 01:02:22",0,32,38,0,1037,13.68
"2015-08-04 01:02:52",-1,32,38,0,1037,8.89
"2015-08-04 01:03:22",0,32,38,0,1033,19.75
"2015-08-04 01:03:52",0,32,38,0,1037,11.95
"2015-08-04 01:04:22",0,32,38,0,1043,16.51
"2015-08-04 01:04:52",0,32,38,0,1049,15.31
"2015-08-04 01:05:23",0,32,39,0,1049,18.41
"2015-08-04 01:05:53",0,32,39,0,1049,24.87
"2015-08-04 01:06:23",0,32,39,0,1043,16.79
"2015-08-04 01:06:53",0,32,38,0,1049,8.82
"2015-08-04 01:07:23",0,32,38,0,1049,10.61
"2015-08-04 01:07:53",0,32,38,0,1043,10.54
"2015-08-04 01:08:23",0,32,38,0,1049,21.48
"2015-08-04 01:08:53",0,32,39,0,1043,11.99
"2015-08-04 01:09:23",0,32,39,0,1043,18.8
